x,y
0.973684,-1.23593
0.973684,-1.04221
0.973684,-0.860293
0.973684,-0.690312
0.973684,-0.532582
0.973684,-0.387718
0.973684,-0.256969
0.973684,-0.142516
0.973684,-0.0448492
0.973684,0.0448493
0.973684,0.142516
0.973684,0.25697
0.973684,0.387718
0.973684,0.532582
0.973684,0.690312
0.973684,0.860293
0.973684,1.04221
0.973684,1.23593
0.973684,1.4414
0.973684,1.65866
0.973684,1.88779
0.973684,2.12891
0.973684,2.38219
0.973684,2.64781
0.973684,2.92597
0.973684,3.2169
0.973684,3.52084
0.973684,3.83805
0.973684,-3.83805
0.973684,-3.52084
0.973684,-3.2169
0.973684,-2.92597
0.973684,-2.64781
0.973684,-2.38219
0.973684,-2.12891
0.973684,-1.88779
0.973684,-1.65866
0.973684,-1.4414
0.973684,-1.23593
0.973684,-1.04222
0.973684,-0.860283
0.973684,-0.690357
0.973684,-0.532393
0.973684,-0.388396
0.973684,-0.254837
0.973684,-0.147383
0.973684,-0.0362989
0.973684,0.036299
0.973684,0.147383
0.973684,0.254837
0.973684,0.388396
0.973684,0.532394
0.973684,0.690357
0.973684,0.860283
0.973684,1.04222
0.973684,1.23593
0.973684,1.4414
0.973684,1.65866
0.973684,1.88779
0.973684,2.12891
0.973684,2.38219
0.973684,2.64781
0.973684,2.92597
0.973684,3.2169
0.973684,3.52084
0.973684,3.83805
0.973684,-3.83805
0.973684,-3.52084
0.973684,-3.2169
0.973684,-2.92597
0.973684,-2.64781
0.973684,-2.38219
0.973684,-2.12891
0.973684,-1.88779
0.973684,-1.65866
0.973684,-1.4414
0.973684,-1.23593
0.973684,-1.04221
0.973684,-0.860296
0.973684,-0.690298
0.973684,-0.53264
0.973684,-0.387507
0.973684,-0.257612
0.973684,-0.140942
0.973684,-0.0473691
0.973684,0.0473692
0.973684,0.140942
0.973684,0.257612
0.973684,0.387507
0.973684,0.53264
0.973684,0.690298
0.973684,0.860296
0.973684,1.04221
0.973684,1.23593
0.973684,1.4414
0.973684,1.65866
0.973684,1.88779
0.973684,2.12891
0.973684,2.38219
0.973684,2.64781
0.973684,2.92597
0.973684,3.2169
0.973684,3.52084
0.973684,3.83805
0.973684,-3.83805
0.973684,-3.52084
0.973684,-3.2169
0.973684,-2.92597
0.973684,-2.64781
0.973684,-2.38219
0.973684,-2.12891
0.973684,-1.88779
0.973684,-1.65866
0.973684,-1.4414
0.973684,-1.23593
0.973684,-1.04221
0.973684,-0.860293
0.973684,-0.690312
0.973684,-0.532582
0.973684,-0.387718
0.973684,-0.256969
0.973684,-0.142516
0.973684,-0.0448492
0.973684,0.0448493
0.973684,0.142516
0.973684,0.25697
0.973684,0.387718
0.973684,0.532582
0.973684,0.690312
0.973684,0.860293
0.973684,1.04221
0.973684,1.23593
0.973684,1.4414
0.973684,1.65866
0.973684,1.88779
0.973684,2.12891
0.973684,2.38219
0.973684,2.64781
0.973684,2.92597
0.973684,3.2169
0.973684,3.52084
0.973684,3.83805
0.973684,-3.83805
0.973684,-3.52084
0.973684,-3.2169
0.973684,-2.92597
0.973684,-2.64781
0.973684,-2.38219
0.973684,-2.12891
0.973684,-1.88779
0.973684,-1.65866
0.973684,-1.4414
0.973684,-1.23593
0.973684,-1.04221
0.973684,-0.860285
0.973684,-0.690348
0.973684,-0.532429
0.973684,-0.388267
0.973684,-0.255251
0.973684,-0.146476
0.973684,-0.0380002
0.973684,0.0380003
0.973684,0.146477
0.973684,0.255251
0.973684,0.388267
0.973684,0.53243
0.973684,0.690349
0.973684,0.860285
0.973684,1.04222
0.973684,1.23593
0.973684,1.4414
0.973684,1.65866
0.973684,1.88779
0.973684,2.12891
0.973684,2.38219
0.973684,2.64781
0.973684,2.92597
0.973684,3.2169
0.973684,3.52084
0.973684,3.83805
0.973684,-3.83805
0.973684,-3.52084
0.973684,-3.2169
0.973684,-2.92597
0.973684,-2.64781
0.973684,-2.38219
0.973684,-2.12891
0.973684,-1.88779
0.973684,-1.65866
0.973684,-1.4414
0.973684,-1.23593
0.973684,-1.04222
0.973684,-0.860275
0.973684,-0.690393
0.973684,-0.53224
0.973684,-0.388938
0.973684,-0.253046
0.973684,-0.151135
0.973684,-0.0284457
0.973684,0.0284458
0.973684,0.151135
0.973684,0.253046
0.973684,0.388938
0.973684,0.532241
0.973684,0.690394
0.973684,0.860276
0.973684,1.04222
0.973684,1.23593
0.973684,1.4414
0.973684,1.65866
0.973684,1.88779
0.973684,2.12891
0.973684,2.38219
0.973684,2.64781
0.973684,2.92597
0.973684,3.2169
0.973684,3.52084
0.973684,3.83805
0.973684,-3.83805
0.973684,-3.52084
0.973684,-3.2169
0.973684,-2.92597
0.973684,-2.64781
0.973684,-2.38219
0.973684,-2.12891
0.973684,-1.88779
0.973684,-1.65866
0.973684,-1.4414
0.973684,-1.23593
0.973684,-1.04222
0.973684,-0.860268
0.973684,-0.69043
0.973684,-0.532087
0.973684,-0.389475
0.973684,-0.251187
0.973684,-0.154777
0.973684,-0.0183937
0.973684,0.0183939
0.973684,0.154777
0.973684,0.251187
0.973684,0.389475
0.973684,0.532087
0.973684,0.69043
0.973684,0.860268
0.973684,1.04222
0.973684,1.23593
0.973684,1.4414
0.973684,1.65866
0.973684,1.88779
0.973684,2.12891
0.973684,2.38219
0.973684,2.64781
0.973684,2.92597
0.973684,3.2169
0.973684,3.52084
0.973684,3.83805
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.917193
0.025641,-0.747741
0.025641,-0.589325
0.025641,-0.444691
0.025641,-0.306163
0.025641,-0.201308
0.025641,-0.0590018
0.025641,-0.0343032
0.025641,0.109303
0.025641,0.17934
0.025641,0.31399
0.025641,0.442339
0.025641,0.589938
0.025641,0.747601
0.025641,0.917221
0.025641,1.09801
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.917195
0.025641,-0.747734
0.025641,-0.589355
0.025641,-0.444581
0.025641,-0.306565
0.025641,-0.200411
0.025641,-0.0639476
0.025641,-0.029056
0.025641,0.107362
0.025641,0.180657
0.025641,0.31364
0.025641,0.442453
0.025641,0.589908
0.025641,0.747608
0.025641,0.91722
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.917196
0.025641,-0.747728
0.025641,-0.589384
0.025641,-0.444471
0.025641,-0.306964
0.025641,-0.199507
0.025641,-0.0677924
0.025641,-0.0248941
0.025641,0.105443
0.025641,0.181927
0.025641,0.313288
0.025641,0.442568
0.025641,0.589879
0.025641,0.747614
0.025641,0.917219
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.917198
0.025641,-0.747717
0.025641,-0.589431
0.025641,-0.444292
0.025641,-0.307602
0.025641,-0.198023
0.025641,-0.0729169
0.025641,-0.0192189
0.025641,0.102364
0.025641,0.183897
0.025641,0.312715
0.025641,0.442753
0.025641,0.589832
0.025641,0.747625
0.025641,0.917217
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.917199
0.025641,-0.74771
0.025641,-0.589461
0.025641,-0.444181
0.025641,-0.307993
0.025641,-0.197093
0.025641,-0.0756843
0.025641,-0.0160848
0.025641,0.100467
0.025641,0.185069
0.025641,0.312357
0.025641,0.442866
0.025641,0.589803
0.025641,0.747632
0.025641,0.917215
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.917203
0.025641,-0.747693
0.025641,-0.589538
0.025641,-0.44389
0.025641,-0.309
0.025641,-0.194604
0.025641,-0.0820939
0.025641,-0.00859909
0.025641,0.0954621
0.025641,0.187998
0.025641,0.311411
0.025641,0.443163
0.025641,0.589727
0.025641,0.747649
0.025641,0.917212
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.917202
0.025641,-0.747695
0.025641,-0.589526
0.025641,-0.443933
0.025641,-0.308854
0.025641,-0.194973
0.025641,-0.0812147
0.025641,-0.00964714
0.025641,0.0961985
0.025641,0.187581
0.025641,0.31155
0.025641,0.44312
0.025641,0.589738
0.025641,0.747647
0.025641,0.917212
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.917204
0.025641,-0.747689
0.025641,-0.589556
0.025641,-0.443821
0.025641,-0.309235
0.025641,-0.194004
0.025641,-0.0834854
0.025641,-0.00692449
0.025641,0.0942635
0.025641,0.188664
0.025641,0.311185
0.025641,0.443233
0.025641,0.589709
0.025641,0.747654
0.025641,0.917211
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.917207
0.025641,-0.747671
0.025641,-0.589632
0.025641,-0.443528
0.025641,-0.310219
0.025641,-0.191395
0.025641,-0.0890509
0.025641,-3.44681e-11
0.025641,0.0890509
0.025641,0.191395
0.025641,0.310219
0.025641,0.443528
0.025641,0.589632
0.025641,0.747671
0.025641,0.917207
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.917212
0.025641,-0.747649
0.025641,-0.589727
0.025641,-0.443163
0.025641,-0.311411
0.025641,-0.187998
0.025641,-0.0954621
0.025641,0.00859909
0.025641,0.0820939
0.025641,0.194604
0.025641,0.309
0.025641,0.44389
0.025641,0.589538
0.025641,0.747693
0.025641,0.917203
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.917206
0.025641,-0.747678
0.025641,-0.589603
0.025641,-0.44364
0.025641,-0.309845
0.025641,-0.192404
0.025641,-0.0869783
0.025641,-0.0026256
0.025641,0.091073
0.025641,0.190368
0.025641,0.31059
0.025641,0.443416
0.025641,0.589661
0.025641,0.747664
0.025641,0.917209
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.917207
0.025641,-0.747671
0.025641,-0.589632
0.025641,-0.443528
0.025641,-0.310219
0.025641,-0.191395
0.025641,-0.0890509
0.025641,-7.81427e-10
0.025641,0.0890509
0.025641,0.191395
0.025641,0.310219
0.025641,0.443528
0.025641,0.589632
0.025641,0.747671
0.025641,0.917207
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.917211
0.025641,-0.747654
0.025641,-0.589709
0.025641,-0.443233
0.025641,-0.311185
0.025641,-0.188664
0.025641,-0.0942635
0.025641,0.00692449
0.025641,0.0834854
0.025641,0.194004
0.025641,0.309235
0.025641,0.443821
0.025641,0.589556
0.025641,0.747689
0.025641,0.917204
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.917215
0.025641,-0.747632
0.025641,-0.589803
0.025641,-0.442866
0.025641,-0.312357
0.025641,-0.185069
0.025641,-0.100467
0.025641,0.0160848
0.025641,0.0756843
0.025641,0.197093
0.025641,0.307993
0.025641,0.444181
0.025641,0.589461
0.025641,0.74771
0.025641,0.917199
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.917219
0.025641,-0.747614
0.025641,-0.589879
0.025641,-0.442568
0.025641,-0.313288
0.025641,-0.181927
0.025641,-0.105443
0.025641,0.0248941
0.025641,0.0677924
0.025641,0.199507
0.025641,0.306964
0.025641,0.444471
0.025641,0.589384
0.025641,0.747728
0.025641,0.917196
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.917207
0.025641,-0.747671
0.025641,-0.589632
0.025641,-0.443528
0.025641,-0.310219
0.025641,-0.191395
0.025641,-0.0890509
0.025641,-1.92925e-09
0.025641,0.0890509
0.025641,0.191395
0.025641,0.310219
0.025641,0.443528
0.025641,0.589632
0.025641,0.747671
0.025641,0.917207
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.917209
0.025641,-0.747664
0.025641,-0.589661
0.025641,-0.443416
0.025641,-0.31059
0.025641,-0.190368
0.025641,-0.091073
0.025641,0.0026256
0.025641,0.0869783
0.025641,0.192404
0.025641,0.309845
0.025641,0.44364
0.025641,0.589603
0.025641,0.747678
0.025641,0.917206
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.917212
0.025641,-0.747647
0.025641,-0.589738
0.025641,-0.44312
0.025641,-0.31155
0.025641,-0.187581
0.025641,-0.0961986
0.025641,0.00964714
0.025641,0.0812147
0.025641,0.194973
0.025641,0.308854
0.025641,0.443933
0.025641,0.589526
0.025641,0.747695
0.025641,0.917202
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.917217
0.025641,-0.747625
0.025641,-0.589832
0.025641,-0.442753
0.025641,-0.312715
0.025641,-0.183897
0.025641,-0.102364
0.025641,0.0192189
0.025641,0.0729169
0.025641,0.198023
0.025641,0.307602
0.025641,0.444292
0.025641,0.589431
0.025641,0.747717
0.025641,0.917198
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09802
0.025641,-0.91722
0.025641,-0.747608
0.025641,-0.589908
0.025641,-0.442453
0.025641,-0.31364
0.025641,-0.180657
0.025641,-0.107362
0.025641,0.029056
0.025641,0.0639476
0.025641,0.200411
0.025641,0.306565
0.025641,0.444581
0.025641,0.589355
0.025641,0.747734
0.025641,0.917195
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.025641,-3.84212
0.025641,-3.53271
0.025641,-3.23591
0.025641,-2.95148
0.025641,-2.67918
0.025641,-2.41882
0.025641,-2.1702
0.025641,-1.93314
0.025641,-1.7075
0.025641,-1.49315
0.025641,-1.29
0.025641,-1.09801
0.025641,-0.917221
0.025641,-0.747601
0.025641,-0.589938
0.025641,-0.442339
0.025641,-0.31399
0.025641,-0.17934
0.025641,-0.109303
0.025641,0.0343031
0.025641,0.0590018
0.025641,0.201308
0.025641,0.306163
0.025641,0.444691
0.025641,0.589325
0.025641,0.747741
0.025641,0.917193
0.025641,1.09802
0.025641,1.29
0.025641,1.49315
0.025641,1.7075
0.025641,1.93314
0.025641,2.1702
0.025641,2.41882
0.025641,2.67918
0.025641,2.95148
0.025641,3.23591
0.025641,3.53271
0.025641,3.84212
0.0512821,-3.6906
0.0512821,-3.6906
0.0512821,-3.0968
0.0512821,-3.0968
0.0512821,-2.55209
0.0512821,-2.55209
0.0512821,-2.05484
0.0512821,-2.05484
0.0512821,-1.6037
0.0512821,-1.6037
0.0512821,-1.19785
0.0512821,-1.19785
0.0512821,-0.837287
0.0512821,-0.837227
0.0512821,-0.524309
0.0512821,-0.523202
0.0512821,-0.267252
0.0512821,-0.256409
0.0512821,-0.0706727
0.0512821,-0.0197248
0.0512821,0.097797
0.0512821,0.229476
0.0512821,0.287775
0.0512821,0.513173
0.0512821,0.533411
0.0512821,0.834682
0.0512821,0.839771
0.0512821,1.19736
0.0512821,1.19833
0.0512821,1.60363
0.0512821,1.60378
0.0512821,2.05483
0.0512821,2.05484
0.0512821,2.55209
0.0512821,2.5521
0.0512821,3.0968
0.0512821,3.0968
0.0512821,3.6906
0.0512821,3.6906
0.0512821,-3.6906
0.0512821,-3.6906
0.0512821,-3.0968
0.0512821,-3.0968
0.0512821,-2.5521
0.0512821,-2.55209
0.0512821,-2.05484
0.0512821,-2.05483
0.0512821,-1.60375
0.0512821,-1.60365
0.0512821,-1.19819
0.0512821,-1.19751
0.0512821,-0.839041
0.0512821,-0.835443
0.0512821,-0.530673
0.0512821,-0.516378
0.0512821,-0.280877
0.0512821,-0.239788
0.0512821,-0.0860345
0.0512821,-2.35704e-09
0.0512821,0.0860345
0.0512821,0.239788
0.0512821,0.280877
0.0512821,0.516378
0.0512821,0.530673
0.0512821,0.835443
0.0512821,0.839041
0.0512821,1.19751
0.0512821,1.19819
0.0512821,1.60365
0.0512821,1.60375
0.0512821,2.05483
0.0512821,2.05484
0.0512821,2.55209
0.0512821,2.5521
0.0512821,3.0968
0.0512821,3.0968
0.0512821,3.6906
0.0512821,3.6906
0.0512821,-3.6906
0.0512821,-3.6906
0.0512821,-3.0968
0.0512821,-3.0968
0.0512821,-2.5521
0.0512821,-2.55209
0.0512821,-2.05484
0.0512821,-2.05483
0.0512821,-1.60378
0.0512821,-1.60363
0.0512821,-1.19833
0.0512821,-1.19736
0.0512821,-0.839771
0.0512821,-0.834682
0.0512821,-0.533411
0.0512821,-0.513173
0.0512821,-0.287775
0.0512821,-0.229476
0.0512821,-0.097797
0.0512821,0.0197248
0.0512821,0.0706727
0.0512821,0.256409
0.0512821,0.267252
0.0512821,0.523202
0.0512821,0.524309
0.0512821,0.837227
0.0512821,0.837287
0.0512821,1.19785
0.0512821,1.19785
0.0512821,1.6037
0.0512821,1.6037
0.0512821,2.05484
0.0512821,2.05484
0.0512821,2.55209
0.0512821,2.55209
0.0512821,3.0968
0.0512821,3.0968
0.0512821,3.6906
0.0512821,3.6906
0.102564,-3.40642
0.102564,-3.40638
0.102564,-3.40633
0.102564,-3.40629
0.102564,-2.3174
0.102564,-2.31666
0.102564,-2.3156
0.102564,-2.31484
0.102564,-1.42603
0.102564,-1.42026
0.102564,-1.41158
0.102564,-1.40502
0.102564,-0.744318
0.102564,-0.724239
0.102564,-0.687473
0.102564,-0.650504
0.102564,-0.252765
0.102564,-0.223544
0.102564,-0.153408
0.102564,-0.00364449
0.102564,0.176
0.102564,0.194017
0.102564,0.263528
0.102564,0.646546
0.102564,0.704384
0.102564,0.707406
0.102564,0.748015
0.102564,1.40414
0.102564,1.41588
0.102564,1.416
0.102564,1.42688
0.102564,2.31474
0.102564,2.31613
0.102564,2.31613
0.102564,2.3175
0.102564,3.40628
0.102564,3.40635
0.102564,3.40635
0.102564,3.40643
0.102564,-3.40643
0.102564,-3.40637
0.102564,-3.40634
0.102564,-3.40628
0.102564,-2.31746
0.102564,-2.31648
0.102564,-2.31577
0.102564,-2.31478
0.102564,-1.4265
0.102564,-1.41886
0.102564,-1.41299
0.102564,-1.40453
0.102564,-0.746411
0.102564,-0.7183
0.102564,-0.693351
0.102564,-0.648381
0.102564,-0.259157
0.102564,-0.210638
0.102564,-0.161884
0.102564,-7.52695e-10
0.102564,0.161884
0.102564,0.210638
0.102564,0.259157
0.102564,0.648381
0.102564,0.693351
0.102564,0.7183
0.102564,0.746411
0.102564,1.40453
0.102564,1.41299
0.102564,1.41886
0.102564,1.4265
0.102564,2.31478
0.102564,2.31577
0.102564,2.31648
0.102564,2.31746
0.102564,3.40628
0.102564,3.40634
0.102564,3.40637
0.102564,3.40643
0.102564,-3.40643
0.102564,-3.40635
0.102564,-3.40635
0.102564,-3.40628
0.102564,-2.3175
0.102564,-2.31613
0.102564,-2.31613
0.102564,-2.31474
0.102564,-1.42688
0.102564,-1.416
0.102564,-1.41588
0.102564,-1.40414
0.102564,-0.748015
0.102564,-0.707406
0.102564,-0.704384
0.102564,-0.646546
0.102564,-0.263528
0.102564,-0.194017
0.102564,-0.176
0.102564,0.00364449
0.102564,0.153408
0.102564,0.223544
0.102564,0.252765
0.102564,0.650504
0.102564,0.687473
0.102564,0.724239
0.102564,0.744318
0.102564,1.40502
0.102564,1.41158
0.102564,1.42026
0.102564,1.42603
0.102564,2.31484
0.102564,2.3156
0.102564,2.31666
0.102564,2.3174
0.102564,3.40629
0.102564,3.40633
0.102564,3.40638
0.102564,3.40642
0.128205,-3.27433
0.128205,-3.27391
0.128205,-3.27344
0.128205,-3.2733
0.128205,-3.27274
0.128205,-1.98211
0.128205,-1.97459
0.128205,-1.9727
0.128205,-1.96609
